"539",2,"940.386.2494","2","681.469.9722","1",1
"540",2,"940.386.2494","2","681.469.7527","1",22
"541",2,"940.386.2494","2","353.145.4769","3",1
"542",2,"940.386.6607","2","940.386.7033","2",25
"543",2,"940.386.6607","2","940.386.1402","2",29
"544",2,"940.386.6607","2","353.145.1669","3",1
"545",2,"940.386.6607","2","353.145.1968","3",14
"546",2,"940.386.6607","2","353.145.9029","3",26
"547",2,"940.386.6607","2","681.469.9378","1",1
"548",2,"940.386.6607","2","681.469.1366","1",32
"549",2,"940.386.6607","2","353.145.9242","3",1
"550",2,"940.386.6607","2","940.386.5860","2",29
"551",2,"940.386.6876","2","353.145.9029","3",1
"552",2,"940.386.6876","2","681.469.5102","1",19
"553",2,"940.386.6876","2","681.469.9722","1",42
"554",2,"940.386.6876","2","681.469.9722","1",1
"555",2,"940.386.6876","2","353.145.9029","3",24
"556",2,"940.386.6876","2","353.145.8454","3",25
"557",2,"940.386.6876","2","353.145.9474","3",23
"558",2,"940.386.4189","2","353.145.4306","3",20
"559",2,"940.386.4189","2","681.469.2049","1",16
"560",2,"940.386.4189","2","681.469.5012","1",26
"561",2,"940.386.4189","2","940.386.7033","2",1
"562",2,"940.386.4189","2","940.386.5860","2",14
"563",2,"940.386.4189","2","681.469.3054","1",36
"564",2,"940.386.1402","2","681.469.9722","1",26
"565",2,"940.386.1402","2","940.386.6876","2",23
"566",2,"940.386.1402","2","681.469.5102","1",21
"567",2,"940.386.1402","2","681.469.2049","1",33
"568",2,"940.386.1402","2","681.469.9951","1",18
"569",2,"940.386.1402","2","940.386.7868","2",27
"570",2,"940.386.1402","2","353.145.4761","3",31
"571",2,"940.386.5860","2","940.386.2494","2",1
"572",2,"940.386.5860","2","940.386.4189","2",1
"573",2,"940.386.5860","2","353.145.1968","3",26
"574",2,"940.386.5860","2","681.469.7188","1",1
"575",2,"940.386.5860","2","681.469.7160","1",27
"576",2,"940.386.5860","2","353.145.4761","3",1
"577",2,"940.386.5860","2","940.386.5914","2",26
"578",2,"940.386.5860","2","681.469.9722","1",1
"579",2,"940.386.5860","2","353.145.9453","3",19
"580",2,"353.145.5686","3","940.386.7033","2",1
"581",2,"353.145.5686","3","681.469.9336","1",33
"582",2,"353.145.5686","3","681.469.2049","1",25
"583",2,"353.145.5686","3","681.469.7188","1",44
"584",2,"353.145.5686","3","353.145.1303","3",26
"585",2,"353.145.5686","3","681.469.9951","1",1
"586",2,"353.145.5686","3","353.145.2037","3",27
"587",2,"353.145.4761","3","353.145.4306","3",21
"588",2,"353.145.4761","3","940.386.6876","2",24
"589",2,"353.145.4761","3","940.386.5914","2",29
"590",2,"353.145.4761","3","940.386.4189","2",30
"591",2,"353.145.4761","3","681.469.2555","1",24
"592",2,"353.145.9453","3","353.145.4306","3",24
"593",2,"353.145.9453","3","681.469.2926","1",16
"594",2,"353.145.9453","3","940.386.4189","2",17
"595",2,"353.145.9453","3","681.469.9722","1",23
"596",2,"353.145.9453","3","681.469.5012","1",25
"597",2,"353.145.9453","3","940.386.7033","2",21
"598",2,"353.145.9453","3","353.145.3797","3",16
"599",2,"353.145.9453","3","681.469.5704","1",37
"600",2,"353.145.9453","3","353.145.1669","3",22
"601",2,"353.145.6110","3","681.469.1081","1",1
"602",2,"353.145.6110","3","353.145.1968","3",24
"603",2,"353.145.6110","3","353.145.5686","3",1
"604",2,"353.145.8406","3","353.145.3797","3",1
"605",2,"353.145.8406","3","353.145.9029","3",1
"606",2,"353.145.8406","3","681.469.4840","1",26
"607",2,"353.145.8406","3","681.469.9336","1",28
"608",2,"353.145.8406","3","353.145.1968","3",31
"609",2,"353.145.8406","3","353.145.4306","3",1
"610",2,"353.145.8406","3","940.386.7033","2",1
"611",2,"353.145.8406","3","681.469.5102","1",16
"612",2,"353.145.9474","3","681.469.7160","1",26
"613",2,"353.145.9474","3","681.469.9336","1",25
"614",2,"353.145.9474","3","681.469.7527","1",23
"615",2,"353.145.9474","3","681.469.2926","1",25
"616",2,"353.145.9474","3","681.469.5012","1",1
"617",2,"353.145.9474","3","353.145.4306","3",26
"618",2,"353.145.9474","3","681.469.2049","1",29
"619",2,"353.145.9474","3","681.469.2663","1",1
"620",2,"353.145.9242","3","681.469.9951","1",20
"621",2,"353.145.9242","3","353.145.1669","3",21
"622",2,"353.145.9242","3","681.469.1081","1",34
"623",2,"353.145.9242","3","681.469.7527","1",25
"624",2,"353.145.9242","3","940.386.7033","2",24
"625",2,"353.145.9242","3","681.469.7576","1",26
"626",2,"353.145.1303","3","940.386.5914","2",19
"627",2,"353.145.1303","3","681.469.1081","1",1
"628",2,"353.145.1303","3","353.145.8406","3",18
"629",2,"353.145.1303","3","940.386.5914","2",23
"630",2,"353.145.1303","3","353.145.2037","3",28
"631",2,"353.145.3797","3","681.469.2049","1",27
"632",2,"353.145.3797","3","940.386.7868","2",12
"633",2,"353.145.3797","3","353.145.1669","3",22
"634",2,"353.145.3797","3","681.469.3347","1",19
"635",2,"353.145.3797","3","681.469.9336","1",20
"636",2,"353.145.3797","3","353.145.2037","3",29
"637",2,"353.145.1968","3","681.469.7527","1",31
"638",2,"353.145.1968","3","681.469.1390","1",17
"639",2,"353.145.1968","3","681.469.1081","1",18
"640",2,"353.145.1968","3","353.145.9029","3",18
"641",2,"353.145.1968","3","681.469.4720","1",1
"642",2,"353.145.1669","3","681.469.2555","1",1
"643",2,"353.145.1669","3","681.469.2926","1",1
"644",2,"353.145.1669","3","681.469.5012","1",1
"645",2,"353.145.1669","3","681.469.5102","1",1
"646",2,"353.145.1669","3","681.469.9722","1",18
"647",2,"353.145.1669","3","681.469.7527","1",24
"648",2,"353.145.1669","3","681.469.1366","1",26
"649",2,"353.145.1669","3","681.469.3347","1",23
"650",2,"353.145.1669","3","681.469.1366","1",28
"651",2,"353.145.1669","3","353.145.4761","3",30
"652",2,"353.145.1669","3","681.469.1081","1",25
"653",2,"353.145.1669","3","940.386.7868","2",32
"654",2,"353.145.8454","3","940.386.5914","2",32
"655",2,"353.145.8454","3","681.469.9378","1",36
"656",2,"353.145.8454","3","681.469.4720","1",34
"657",2,"353.145.8454","3","940.386.5914","2",22
"658",2,"353.145.8454","3","940.386.1402","2",29
"659",2,"353.145.8454","3","940.386.7868","2",24
"660",2,"353.145.8454","3","681.469.7087","1",1
"661",2,"353.145.8454","3","353.145.1968","3",1
"662",2,"353.145.8454","3","353.145.5686","3",32
"663",2,"353.145.8454","3","681.469.7576","1",14
"664",2,"353.145.4306","3","940.386.2494","2",24
"665",2,"353.145.4306","3","940.386.7868","2",26
"666",2,"353.145.4306","3","681.469.9951","1",26
"667",2,"353.145.4306","3","940.386.7868","2",1
"668",2,"353.145.4306","3","681.469.7188","1",17
"669",2,"353.145.2037","3","681.469.9722","1",23
"670",2,"353.145.2037","3","681.469.1366","1",23
"671",2,"353.145.2037","3","681.469.7160","1",1
"672",2,"353.145.2037","3","681.469.9951","1",22
"673",2,"353.145.2037","3","681.469.9336","1",18
"674",2,"353.145.2037","3","940.386.6876","2",15
"675",2,"353.145.2037","3","940.386.5860","2",27
"676",2,"353.145.2037","3","940.386.1402","2",21
"677",2,"353.145.8175","3","353.145.4644","3",15
"678",2,"353.145.8175","3","353.145.1968","3",25
"679",2,"353.145.8175","3","681.469.6415","1",1
"680",2,"353.145.8175","3","353.145.9474","3",1
"681",2,"353.145.8175","3","940.386.2494","2",1
"682",2,"353.145.8175","3","681.469.7576","1",22
"683",2,"353.145.8175","3","681.469.2926","1",1
"684",2,"353.145.9029","3","681.469.5012","1",26
"685",2,"353.145.9029","3","940.386.5914","2",27
"686",2,"353.145.9029","3","353.145.4306","3",1
"687",2,"353.145.9029","3","681.469.1366","1",14
"688",2,"353.145.4644","3","681.469.7087","1",27
"689",2,"353.145.4644","3","353.145.9029","3",24
"690",2,"353.145.4644","3","353.145.4306","3",1
"691",2,"353.145.4644","3","353.145.1669","3",30
"692",2,"353.145.4644","3","940.386.6876","2",12
"693",2,"353.145.7916","3","681.469.2926","1",26
"694",2,"353.145.7916","3","940.386.1402","2",23
"695",2,"353.145.7916","3","353.145.9453","3",21
"696",2,"353.145.7916","3","681.469.2926","1",19
"697",2,"353.145.7916","3","681.469.2926","1",30
"698",2,"353.145.7916","3","681.469.1408","1",27
"699",2,"353.145.9066","3","681.469.5704","1",30
"700",2,"353.145.9066","3","353.145.4644","3",25
"701",2,"353.145.9066","3","681.469.9722","1",16
"702",2,"353.145.9066","3","681.469.5102","1",21
"703",2,"353.145.9066","3","681.469.1390","1",28
"704",2,"353.145.9066","3","353.145.5686","3",26
"705",2,"353.145.9066","3","681.469.5102","1",32
"706",2,"353.145.9066","3","681.469.3347","1",1
"707",2,"353.145.9066","3","940.386.5860","2",25
"708",2,"353.145.9066","3","681.469.1081","1",1
"709",2,"353.145.9066","3","940.386.7033","2",27
"710",2,"353.145.4769","3","353.145.2037","3",1
"711",2,"353.145.4769","3","681.469.2555","1",1
"712",2,"353.145.4769","3","681.469.7527","1",1
"713",2,"353.145.4769","3","353.145.7916","3",33
"714",2,"353.145.4769","3","940.386.7033","2",19
"715",2,"353.145.4769","3","353.145.7916","3",23
"716",2,"353.145.4769","3","681.469.4593","1",1
